RegionID,RegionName,City,CountyName,Price
71036,30316,Atlanta,Dekalb County,274102.974
71037,30317,Atlanta,Dekalb County,377687.5293
71038,30318,Atlanta,Fulton County,227941.8863
71039,30319,Brookhaven,Dekalb County,524204.2928
71043,30324,Atlanta,Fulton County,390513.5084
71045,30326,Atlanta,Fulton County,382107.4028
71046,30327,Atlanta,Fulton County,896417.4282
71047,30328,Sandy Springs,Fulton County,399703.1723
71048,30329,Atlanta,Dekalb County,373306.168
71055,30337,College Park,Fulton County,168173.2875
71056,30338,Dunwoody,Dekalb County,462324.0288
71057,30339,Vinings,Cobb County,341149.0968
71058,30340,Atlanta,Dekalb County,219732.2967
71059,30341,Chamblee,Dekalb County,328779.2064
71060,30342,Sandy Springs,Fulton County,562919.9248
71062,30344,East Point,Fulton County,110343.0598
71063,30345,Atlanta,Dekalb County,424859.38
71064,30346,Dunwoody,Dekalb County,366261.3499
71070,30354,Atlanta,Fulton County,102772.9166
71076,30360,Dunwoody,Dekalb County,293789.8079
71079,30363,Atlanta,Fulton County,262095.7351
71023,30303,Atlanta,Fulton County,160938.7426
71025,30305,Atlanta,Fulton County,536721.6339
71026,30306,Atlanta,Fulton County,611361.028
71027,30307,Atlanta,Dekalb County,517550.7152
71028,30308,Atlanta,Fulton County,284014.0637
71029,30309,Atlanta,Fulton County,344861.8909
71030,30310,Atlanta,Fulton County,132290.116
71031,30311,Atlanta,Fulton County,123659.6301
71032,30312,Atlanta,Fulton County,324217.8591
71033,30313,Atlanta,Fulton County,251278.2349
71034,30314,Atlanta,Fulton County,70501.53646
71035,30315,Atlanta,Fulton County,116617.8656
71036,30316,Atlanta,Dekalb County,278558.9867
71037,30317,Atlanta,Dekalb County,383196.1137
71038,30318,Atlanta,Fulton County,231750.778
71039,30319,Brookhaven,Dekalb County,525853.4625
71043,30324,Atlanta,Fulton County,393774.5088
71045,30326,Atlanta,Fulton County,384599.393
71046,30327,Atlanta,Fulton County,900077.189
71047,30328,Sandy Springs,Fulton County,401344.498
71048,30329,Atlanta,Dekalb County,374962.1517
71055,30337,College Park,Fulton County,170323.0158
71056,30338,Dunwoody,Dekalb County,465014.4088
71057,30339,Vinings,Cobb County,343348.1459
71058,30340,Atlanta,Dekalb County,222368.7285
71059,30341,Chamblee,Dekalb County,330671.9528
71060,30342,Sandy Springs,Fulton County,565586.79
71062,30344,East Point,Fulton County,112647.5354
71063,30345,Atlanta,Dekalb County,426393.2608
71064,30346,Dunwoody,Dekalb County,368743.8771
71070,30354,Atlanta,Fulton County,104606.8966
71076,30360,Dunwoody,Dekalb County,295963.3184
71079,30363,Atlanta,Fulton County,264265.908
71023,30303,Atlanta,Fulton County,162846.574
71025,30305,Atlanta,Fulton County,539087.9497
71026,30306,Atlanta,Fulton County,614626.8989
71027,30307,Atlanta,Dekalb County,521420.0791
71028,30308,Atlanta,Fulton County,286989.863
71029,30309,Atlanta,Fulton County,347228.0842
71030,30310,Atlanta,Fulton County,136246.8046
71031,30311,Atlanta,Fulton County,126926.5822
71032,30312,Atlanta,Fulton County,328210.9104
71033,30313,Atlanta,Fulton County,254869.7634
71034,30314,Atlanta,Fulton County,73315.38617
71035,30315,Atlanta,Fulton County,119833.7255
71036,30316,Atlanta,Dekalb County,283074.3553
71037,30317,Atlanta,Dekalb County,388308.3344
71038,30318,Atlanta,Fulton County,235576.5316
71039,30319,Brookhaven,Dekalb County,527630.3216
71043,30324,Atlanta,Fulton County,397026.6589
71045,30326,Atlanta,Fulton County,387958.1454
71046,30327,Atlanta,Fulton County,904738.0282
71047,30328,Sandy Springs,Fulton County,402741.3535
71048,30329,Atlanta,Dekalb County,377035.5986
71055,30337,College Park,Fulton County,171488.302
71056,30338,Dunwoody,Dekalb County,467492.1828
71057,30339,Vinings,Cobb County,345425.7725
71058,30340,Atlanta,Dekalb County,225484.6675
71059,30341,Chamblee,Dekalb County,332762.2431
71060,30342,Sandy Springs,Fulton County,567963.3567
71062,30344,East Point,Fulton County,114195.4734
71063,30345,Atlanta,Dekalb County,428420.1616
71064,30346,Dunwoody,Dekalb County,370694.5198
71070,30354,Atlanta,Fulton County,105832.8605
71076,30360,Dunwoody,Dekalb County,298567.4534
71079,30363,Atlanta,Fulton County,266117.5425
71023,30303,Atlanta,Fulton County,165610.8483
71025,30305,Atlanta,Fulton County,541673.4837
71026,30306,Atlanta,Fulton County,616991.43
71027,30307,Atlanta,Dekalb County,523782.9655
71028,30308,Atlanta,Fulton County,290264.6288
71029,30309,Atlanta,Fulton County,349920.0394
71030,30310,Atlanta,Fulton County,139422.8319
71031,30311,Atlanta,Fulton County,129471.886
71032,30312,Atlanta,Fulton County,331325.6961
71033,30313,Atlanta,Fulton County,259166.3587
71034,30314,Atlanta,Fulton County,76451.07629
71035,30315,Atlanta,Fulton County,122722.1668
71036,30316,Atlanta,Dekalb County,286737.5897
71037,30317,Atlanta,Dekalb County,391955.203
71038,30318,Atlanta,Fulton County,239093.7546
71039,30319,Brookhaven,Dekalb County,528565.7881
71043,30324,Atlanta,Fulton County,399513.5319
71045,30326,Atlanta,Fulton County,390882.9554
71046,30327,Atlanta,Fulton County,909771.7994
71047,30328,Sandy Springs,Fulton County,404579.3771
71048,30329,Atlanta,Dekalb County,378643.7587
71055,30337,College Park,Fulton County,173033.3465
71056,30338,Dunwoody,Dekalb County,469572.901
71057,30339,Vinings,Cobb County,347345.847
71058,30340,Atlanta,Dekalb County,228041.574
71059,30341,Chamblee,Dekalb County,334641.0815
71060,30342,Sandy Springs,Fulton County,570242.085
71062,30344,East Point,Fulton County,115736.2939
71063,30345,Atlanta,Dekalb County,430042.363
71064,30346,Dunwoody,Dekalb County,372206.1648
71070,30354,Atlanta,Fulton County,106972.5053
71076,30360,Dunwoody,Dekalb County,300928.2478
71079,30363,Atlanta,Fulton County,267760.0598
71023,30303,Atlanta,Fulton County,168938.5505
71025,30305,Atlanta,Fulton County,544167.8316
71026,30306,Atlanta,Fulton County,619327.3951
71027,30307,Atlanta,Dekalb County,526121.4493
71028,30308,Atlanta,Fulton County,293327.7962
71029,30309,Atlanta,Fulton County,352732.7261
71030,30310,Atlanta,Fulton County,142188.6816
71031,30311,Atlanta,Fulton County,131709.0381
71032,30312,Atlanta,Fulton County,334260.1988
71033,30313,Atlanta,Fulton County,262595.1272
71034,30314,Atlanta,Fulton County,79732.46889
71035,30315,Atlanta,Fulton County,125031.5492
71036,30316,Atlanta,Dekalb County,290286.5316
71037,30317,Atlanta,Dekalb County,395554.1077
71038,30318,Atlanta,Fulton County,242267.7342
71039,30319,Brookhaven,Dekalb County,530550.329
71043,30324,Atlanta,Fulton County,401921.9033
71045,30326,Atlanta,Fulton County,394013.7505
71046,30327,Atlanta,Fulton County,914590.3504
71047,30328,Sandy Springs,Fulton County,407162.7826
71048,30329,Atlanta,Dekalb County,381196.0735
71055,30337,College Park,Fulton County,174431.4619
71056,30338,Dunwoody,Dekalb County,472264.1032
71057,30339,Vinings,Cobb County,348755.5445
71058,30340,Atlanta,Dekalb County,230892.4533
71059,30341,Chamblee,Dekalb County,337054.5402
71060,30342,Sandy Springs,Fulton County,571658.7504
71062,30344,East Point,Fulton County,117238.5135
71063,30345,Atlanta,Dekalb County,432602.1662
71064,30346,Dunwoody,Dekalb County,374328.4361
71070,30354,Atlanta,Fulton County,108436.2833
71076,30360,Dunwoody,Dekalb County,303595.8599
71079,30363,Atlanta,Fulton County,269589.5937
71023,30303,Atlanta,Fulton County,171331.1888
71025,30305,Atlanta,Fulton County,545147.8733
71026,30306,Atlanta,Fulton County,620181.6221
71027,30307,Atlanta,Dekalb County,527260.5082
71028,30308,Atlanta,Fulton County,294962.1977
71029,30309,Atlanta,Fulton County,355042.971
71030,30310,Atlanta,Fulton County,145092.8484
71031,30311,Atlanta,Fulton County,134005.211
71032,30312,Atlanta,Fulton County,336464.6522
71033,30313,Atlanta,Fulton County,263910.2285
71034,30314,Atlanta,Fulton County,83468.06493
71035,30315,Atlanta,Fulton County,127317.7842
71036,30316,Atlanta,Dekalb County,292525.0712
71037,30317,Atlanta,Dekalb County,397629.8216
71038,30318,Atlanta,Fulton County,243977.4466
71039,30319,Brookhaven,Dekalb County,532088.6672
71043,30324,Atlanta,Fulton County,403186.3482
71045,30326,Atlanta,Fulton County,395442.7931
71046,30327,Atlanta,Fulton County,916257.4033
71047,30328,Sandy Springs,Fulton County,409268.5533
71048,30329,Atlanta,Dekalb County,383087.4057
71055,30337,College Park,Fulton County,176270.3849
71056,30338,Dunwoody,Dekalb County,474412.022
71057,30339,Vinings,Cobb County,349868.6449
71058,30340,Atlanta,Dekalb County,233178.8588
71059,30341,Chamblee,Dekalb County,339126.7076
71060,30342,Sandy Springs,Fulton County,572302.9864
71062,30344,East Point,Fulton County,119168.1625
71063,30345,Atlanta,Dekalb County,434763.102
71064,30346,Dunwoody,Dekalb County,375950.2616
71070,30354,Atlanta,Fulton County,110395.4985
71076,30360,Dunwoody,Dekalb County,305858.5883
71079,30363,Atlanta,Fulton County,270200.7294
71023,30303,Atlanta,Fulton County,173130.7757
71025,30305,Atlanta,Fulton County,546193.3035
71026,30306,Atlanta,Fulton County,621447.3296
71027,30307,Atlanta,Dekalb County,529603.2003
71028,30308,Atlanta,Fulton County,296284.8805
71029,30309,Atlanta,Fulton County,357454.713
71030,30310,Atlanta,Fulton County,148919.1306
71031,30311,Atlanta,Fulton County,136840.9454
71032,30312,Atlanta,Fulton County,339079.6145
71033,30313,Atlanta,Fulton County,264779.7029
71034,30314,Atlanta,Fulton County,87563.15594
71035,30315,Atlanta,Fulton County,129611.2546
71036,30316,Atlanta,Dekalb County,294420.6022
71037,30317,Atlanta,Dekalb County,399575.58
71038,30318,Atlanta,Fulton County,245793.5288
71039,30319,Brookhaven,Dekalb County,534407.2489
71043,30324,Atlanta,Fulton County,404805.5062
71045,30326,Atlanta,Fulton County,397181.7535
71046,30327,Atlanta,Fulton County,917472.6823
71047,30328,Sandy Springs,Fulton County,411806.6714
71048,30329,Atlanta,Dekalb County,386107.0209
71055,30337,College Park,Fulton County,178261.9685
71056,30338,Dunwoody,Dekalb County,476755.6605
71057,30339,Vinings,Cobb County,351164.532
71058,30340,Atlanta,Dekalb County,235282.3556
71059,30341,Chamblee,Dekalb County,341460.3315
71060,30342,Sandy Springs,Fulton County,573937.3973
71062,30344,East Point,Fulton County,121755.4453
71063,30345,Atlanta,Dekalb County,437526.1485
71064,30346,Dunwoody,Dekalb County,377214.5898
71070,30354,Atlanta,Fulton County,112887.5538
71076,30360,Dunwoody,Dekalb County,308414.1158
71079,30363,Atlanta,Fulton County,270903.8465
71023,30303,Atlanta,Fulton County,173874.1487
71025,30305,Atlanta,Fulton County,546234.5143
71026,30306,Atlanta,Fulton County,622091.826
71027,30307,Atlanta,Dekalb County,531600.3532
71028,30308,Atlanta,Fulton County,296659.5526
71029,30309,Atlanta,Fulton County,359091.8383
71030,30310,Atlanta,Fulton County,152772.5896
71031,30311,Atlanta,Fulton County,139654.403
71032,30312,Atlanta,Fulton County,341178.348
71033,30313,Atlanta,Fulton County,265249.0921
71034,30314,Atlanta,Fulton County,91351.23755
71035,30315,Atlanta,Fulton County,132172.9774
71036,30316,Atlanta,Dekalb County,295593.7971
71037,30317,Atlanta,Dekalb County,400617.9899
71038,30318,Atlanta,Fulton County,246977.4059
71039,30319,Brookhaven,Dekalb County,535807.8452
71043,30324,Atlanta,Fulton County,405291.6901
71045,30326,Atlanta,Fulton County,398242.0664
71046,30327,Atlanta,Fulton County,917394.2483
71047,30328,Sandy Springs,Fulton County,413358.0688
71048,30329,Atlanta,Dekalb County,387842.2285
71055,30337,College Park,Fulton County,179571.4226
71056,30338,Dunwoody,Dekalb County,478211.7999
71057,30339,Vinings,Cobb County,351778.3031
71058,30340,Atlanta,Dekalb County,236234.25
71059,30341,Chamblee,Dekalb County,342968.3227
71060,30342,Sandy Springs,Fulton County,574875.8876
71062,30344,East Point,Fulton County,123957.2722
71063,30345,Atlanta,Dekalb County,439294.8255
71064,30346,Dunwoody,Dekalb County,377479.1882
71070,30354,Atlanta,Fulton County,115580.0128
71076,30360,Dunwoody,Dekalb County,310532.3995
71079,30363,Atlanta,Fulton County,271450.8878
71023,30303,Atlanta,Fulton County,175499.7809
71025,30305,Atlanta,Fulton County,546830.5095
71026,30306,Atlanta,Fulton County,622794.1667
71027,30307,Atlanta,Dekalb County,533396.6194
71028,30308,Atlanta,Fulton County,297612.7408
71029,30309,Atlanta,Fulton County,360765.765
71030,30310,Atlanta,Fulton County,157934.1912
71031,30311,Atlanta,Fulton County,142726.0127
71032,30312,Atlanta,Fulton County,343985.5663
71033,30313,Atlanta,Fulton County,266475.688
71034,30314,Atlanta,Fulton County,95507.97907
71035,30315,Atlanta,Fulton County,135643.2154
71036,30316,Atlanta,Dekalb County,296982.5731
71037,30317,Atlanta,Dekalb County,401550.2955
71038,30318,Atlanta,Fulton County,249171.6641
71039,30319,Brookhaven,Dekalb County,537423.34
71043,30324,Atlanta,Fulton County,406232.2514
71045,30326,Atlanta,Fulton County,400246.4233
71046,30327,Atlanta,Fulton County,917718.3059
71047,30328,Sandy Springs,Fulton County,414940.8558
71048,30329,Atlanta,Dekalb County,389264.8206
71055,30337,College Park,Fulton County,181072.6332
71056,30338,Dunwoody,Dekalb County,479533.4102
71057,30339,Vinings,Cobb County,353092.523
71058,30340,Atlanta,Dekalb County,237176.9799
71059,30341,Chamblee,Dekalb County,344990.2003
71060,30342,Sandy Springs,Fulton County,575759.9942
71062,30344,East Point,Fulton County,126433.3531
71063,30345,Atlanta,Dekalb County,440691.7225
71064,30346,Dunwoody,Dekalb County,378596.0238
71070,30354,Atlanta,Fulton County,118853.25
71076,30360,Dunwoody,Dekalb County,313014.8982
71079,30363,Atlanta,Fulton County,273053.7336
71023,30303,Atlanta,Fulton County,177571.7693
71025,30305,Atlanta,Fulton County,547362.2171
71026,30306,Atlanta,Fulton County,623726.7322
71027,30307,Atlanta,Dekalb County,534571.9245
71028,30308,Atlanta,Fulton County,298725.4069
71029,30309,Atlanta,Fulton County,362006.5918
71030,30310,Atlanta,Fulton County,162891.5332
71031,30311,Atlanta,Fulton County,145303.3843
71032,30312,Atlanta,Fulton County,347521.9654
71033,30313,Atlanta,Fulton County,268368.1753
71034,30314,Atlanta,Fulton County,99873.38205
71035,30315,Atlanta,Fulton County,139599.8888
71036,30316,Atlanta,Dekalb County,297520.2458
71037,30317,Atlanta,Dekalb County,402608.3736
71038,30318,Atlanta,Fulton County,251754.2724
71039,30319,Brookhaven,Dekalb County,539022.836
71043,30324,Atlanta,Fulton County,406987.7167
71045,30326,Atlanta,Fulton County,401859.3247
71046,30327,Atlanta,Fulton County,918247.9703
71047,30328,Sandy Springs,Fulton County,415529.9214
71048,30329,Atlanta,Dekalb County,390147.61
71055,30337,College Park,Fulton County,182298.7738
71056,30338,Dunwoody,Dekalb County,480392.0136
71057,30339,Vinings,Cobb County,354551.6293
71058,30340,Atlanta,Dekalb County,238454.1965
71059,30341,Chamblee,Dekalb County,346868.5204
71060,30342,Sandy Springs,Fulton County,575281.2974
71062,30344,East Point,Fulton County,128124.3873
71063,30345,Atlanta,Dekalb County,441512.6658
71064,30346,Dunwoody,Dekalb County,380215.9739
71070,30354,Atlanta,Fulton County,122932.1841
71076,30360,Dunwoody,Dekalb County,315267.6111
71079,30363,Atlanta,Fulton County,275160.8851
71023,30303,Atlanta,Fulton County,180138.4899
71025,30305,Atlanta,Fulton County,548011.3604
71026,30306,Atlanta,Fulton County,624578.9883
71027,30307,Atlanta,Dekalb County,535377.1575
71028,30308,Atlanta,Fulton County,300595.0792
71029,30309,Atlanta,Fulton County,363699.0406
71030,30310,Atlanta,Fulton County,168514.3469
71031,30311,Atlanta,Fulton County,148052.0781
71032,30312,Atlanta,Fulton County,351687.0121
71033,30313,Atlanta,Fulton County,270777.5967
71034,30314,Atlanta,Fulton County,105194.1507
71035,30315,Atlanta,Fulton County,144160.1911
71036,30316,Atlanta,Dekalb County,298060.146
71037,30317,Atlanta,Dekalb County,403514.6979
71038,30318,Atlanta,Fulton County,255227.4946
71039,30319,Brookhaven,Dekalb County,540685.9903
71043,30324,Atlanta,Fulton County,408240.6778
71045,30326,Atlanta,Fulton County,403021.6186
71046,30327,Atlanta,Fulton County,920057.2058
71047,30328,Sandy Springs,Fulton County,415884.1055
71048,30329,Atlanta,Dekalb County,391016.3478
71055,30337,College Park,Fulton County,184311.0601
71056,30338,Dunwoody,Dekalb County,481016.8452
71057,30339,Vinings,Cobb County,356766.8598
71058,30340,Atlanta,Dekalb County,240358.6154
71059,30341,Chamblee,Dekalb County,348512.7527
71060,30342,Sandy Springs,Fulton County,575353.8686
71062,30344,East Point,Fulton County,130072.1437
71063,30345,Atlanta,Dekalb County,441964.4092
71064,30346,Dunwoody,Dekalb County,381068.5936
71070,30354,Atlanta,Fulton County,127035.1813
71076,30360,Dunwoody,Dekalb County,317214.3703
71079,30363,Atlanta,Fulton County,277595.5789
71023,30303,Atlanta,Fulton County,182813.199
71025,30305,Atlanta,Fulton County,549397.3815
71026,30306,Atlanta,Fulton County,626662.9634
71027,30307,Atlanta,Dekalb County,536452.5596
71028,30308,Atlanta,Fulton County,303090.6822
71029,30309,Atlanta,Fulton County,365780.153
71030,30310,Atlanta,Fulton County,173801.3673
71031,30311,Atlanta,Fulton County,151010.6782
71032,30312,Atlanta,Fulton County,356078.5516
71033,30313,Atlanta,Fulton County,273919.7976
71034,30314,Atlanta,Fulton County,110121.0812
71035,30315,Atlanta,Fulton County,148674.5235
71036,30316,Atlanta,Dekalb County,299258.9113
71037,30317,Atlanta,Dekalb County,405130.7954
71038,30318,Atlanta,Fulton County,259337.8177
71039,30319,Brookhaven,Dekalb County,541863.312
71043,30324,Atlanta,Fulton County,409667.3799
71045,30326,Atlanta,Fulton County,404331.0852
71046,30327,Atlanta,Fulton County,922604.9855
71047,30328,Sandy Springs,Fulton County,415996.6423
71048,30329,Atlanta,Dekalb County,392019.784
71055,30337,College Park,Fulton County,186150.7472
71056,30338,Dunwoody,Dekalb County,481429.3709
71057,30339,Vinings,Cobb County,358740.6569
71058,30340,Atlanta,Dekalb County,242383.5878
71059,30341,Chamblee,Dekalb County,349587.8733
71060,30342,Sandy Springs,Fulton County,575845.5673
71062,30344,East Point,Fulton County,132123.8988
71063,30345,Atlanta,Dekalb County,442917.0632
71064,30346,Dunwoody,Dekalb County,381761.2025
71070,30354,Atlanta,Fulton County,130357.9971
71076,30360,Dunwoody,Dekalb County,318593.8072
71079,30363,Atlanta,Fulton County,280744.4735
71023,30303,Atlanta,Fulton County,185157.3626
71025,30305,Atlanta,Fulton County,551043.8546
71026,30306,Atlanta,Fulton County,628295.2848
71027,30307,Atlanta,Dekalb County,538405.333
71028,30308,Atlanta,Fulton County,305952.8383
71029,30309,Atlanta,Fulton County,368143.0482
71030,30310,Atlanta,Fulton County,178758.8937
71031,30311,Atlanta,Fulton County,154051.9655
71032,30312,Atlanta,Fulton County,360171.5284
71033,30313,Atlanta,Fulton County,276803.8372
71034,30314,Atlanta,Fulton County,115296.569
71035,30315,Atlanta,Fulton County,152815.9982
71036,30316,Atlanta,Dekalb County,301909.4143
71037,30317,Atlanta,Dekalb County,407210.904
71038,30318,Atlanta,Fulton County,264025.0419
71039,30319,Brookhaven,Dekalb County,543390.6647
71043,30324,Atlanta,Fulton County,411412.8946
71045,30326,Atlanta,Fulton County,405867.1186
71046,30327,Atlanta,Fulton County,924753.5998
71047,30328,Sandy Springs,Fulton County,416529.33
71048,30329,Atlanta,Dekalb County,393259.3245
71055,30337,College Park,Fulton County,188311.2349
71056,30338,Dunwoody,Dekalb County,482387.1946
71057,30339,Vinings,Cobb County,360767.1885
71058,30340,Atlanta,Dekalb County,244575.5498
71059,30341,Chamblee,Dekalb County,350792.1467
71060,30342,Sandy Springs,Fulton County,576918.9516
71062,30344,East Point,Fulton County,134667.9613
71063,30345,Atlanta,Dekalb County,444739.5947
71064,30346,Dunwoody,Dekalb County,383649.5054
71070,30354,Atlanta,Fulton County,133215.2769
71076,30360,Dunwoody,Dekalb County,319902.5069
71079,30363,Atlanta,Fulton County,284582.3844
71023,30303,Atlanta,Fulton County,187544.33
71025,30305,Atlanta,Fulton County,553352.0566
71026,30306,Atlanta,Fulton County,629984.9261
71027,30307,Atlanta,Dekalb County,540865.4265
71028,30308,Atlanta,Fulton County,309088.6516
71029,30309,Atlanta,Fulton County,370308.3267
71030,30310,Atlanta,Fulton County,182539.2998
71031,30311,Atlanta,Fulton County,156509.22
71032,30312,Atlanta,Fulton County,364032.365
71033,30313,Atlanta,Fulton County,280094.4547
71034,30314,Atlanta,Fulton County,119901.7035
71035,30315,Atlanta,Fulton County,156580.2639
71036,30316,Atlanta,Dekalb County,304459.2713
71037,30317,Atlanta,Dekalb County,409567.3682
71038,30318,Atlanta,Fulton County,268922.1349
71039,30319,Brookhaven,Dekalb County,544897.7788
71043,30324,Atlanta,Fulton County,413228.1409
71045,30326,Atlanta,Fulton County,407709.8912
71046,30327,Atlanta,Fulton County,927706.639
71047,30328,Sandy Springs,Fulton County,417110.9275
71048,30329,Atlanta,Dekalb County,395238.9543
71055,30337,College Park,Fulton County,190281.2436
71056,30338,Dunwoody,Dekalb County,483489.2645
71057,30339,Vinings,Cobb County,362452.736
71058,30340,Atlanta,Dekalb County,246951.929
71059,30341,Chamblee,Dekalb County,352345.3345
71060,30342,Sandy Springs,Fulton County,578014.954
71062,30344,East Point,Fulton County,137092.7275
71063,30345,Atlanta,Dekalb County,446667.2371
71064,30346,Dunwoody,Dekalb County,386426.7265
71070,30354,Atlanta,Fulton County,136583.465
71076,30360,Dunwoody,Dekalb County,321202.5421
71079,30363,Atlanta,Fulton County,288126.531
71023,30303,Atlanta,Fulton County,189064.963
71025,30305,Atlanta,Fulton County,555865.704
71026,30306,Atlanta,Fulton County,632116.0538
71027,30307,Atlanta,Dekalb County,543776.9435
71028,30308,Atlanta,Fulton County,312301.8931
71029,30309,Atlanta,Fulton County,372052.1406
71030,30310,Atlanta,Fulton County,184484.1614
71031,30311,Atlanta,Fulton County,158184.7924
71032,30312,Atlanta,Fulton County,366597.2582
71033,30313,Atlanta,Fulton County,283047.5133
71034,30314,Atlanta,Fulton County,123146.6913
71035,30315,Atlanta,Fulton County,159182.2575
71036,30316,Atlanta,Dekalb County,306951.7097
71037,30317,Atlanta,Dekalb County,412120.7422
71038,30318,Atlanta,Fulton County,272575.9933
71039,30319,Brookhaven,Dekalb County,546896.9069
71043,30324,Atlanta,Fulton County,414696.0399
71045,30326,Atlanta,Fulton County,409437.4409
71046,30327,Atlanta,Fulton County,931989.3048
71047,30328,Sandy Springs,Fulton County,418317.6201
71048,30329,Atlanta,Dekalb County,397344.9237
71055,30337,College Park,Fulton County,192038.1785
71056,30338,Dunwoody,Dekalb County,484812.4113
71057,30339,Vinings,Cobb County,363922.5722
71058,30340,Atlanta,Dekalb County,249106.154
71059,30341,Chamblee,Dekalb County,353768.3388
71060,30342,Sandy Springs,Fulton County,579526.2168
71062,30344,East Point,Fulton County,138790.2666
71063,30345,Atlanta,Dekalb County,448353.9748
71064,30346,Dunwoody,Dekalb County,388742.3181
71070,30354,Atlanta,Fulton County,139490.1966
71076,30360,Dunwoody,Dekalb County,322121.9147
71079,30363,Atlanta,Fulton County,290468.5127
71023,30303,Atlanta,Fulton County,189761.7565
71025,30305,Atlanta,Fulton County,558391.724
71026,30306,Atlanta,Fulton County,634675.4799
71027,30307,Atlanta,Dekalb County,546272.6695
71028,30308,Atlanta,Fulton County,314736.8532
71029,30309,Atlanta,Fulton County,372629.1784
71030,30310,Atlanta,Fulton County,184714.2286
71031,30311,Atlanta,Fulton County,158838.9475
71032,30312,Atlanta,Fulton County,367645.7459
71033,30313,Atlanta,Fulton County,285558.0298
71034,30314,Atlanta,Fulton County,123827.4071
71035,30315,Atlanta,Fulton County,159939.5642
71036,30316,Atlanta,Dekalb County,309116.4265
71037,30317,Atlanta,Dekalb County,414552.7835
71038,30318,Atlanta,Fulton County,274412.2372
71039,30319,Brookhaven,Dekalb County,547692.6686
71043,30324,Atlanta,Fulton County,415495.5288
71045,30326,Atlanta,Fulton County,410116.8167
71046,30327,Atlanta,Fulton County,937078.2447
71047,30328,Sandy Springs,Fulton County,419908.1973
71048,30329,Atlanta,Dekalb County,398852.289
71055,30337,College Park,Fulton County,193120.738
71056,30338,Dunwoody,Dekalb County,485355.7604
71057,30339,Vinings,Cobb County,365071.449
71058,30340,Atlanta,Dekalb County,250938.6428
71059,30341,Chamblee,Dekalb County,354567.2281
71060,30342,Sandy Springs,Fulton County,581319.8386
71062,30344,East Point,Fulton County,139756.4599
71063,30345,Atlanta,Dekalb County,449440.018
71064,30346,Dunwoody,Dekalb County,389072.8464
71070,30354,Atlanta,Fulton County,140746.266
71076,30360,Dunwoody,Dekalb County,322609.9259
71079,30363,Atlanta,Fulton County,290663.0626
71023,30303,Atlanta,Fulton County,189981.2426
71025,30305,Atlanta,Fulton County,561737.1586
71026,30306,Atlanta,Fulton County,637999.2221
71027,30307,Atlanta,Dekalb County,548144.9389
71028,30308,Atlanta,Fulton County,316483.1898
71029,30309,Atlanta,Fulton County,372826.5668
71030,30310,Atlanta,Fulton County,184731.3837
71031,30311,Atlanta,Fulton County,159104.0937
71032,30312,Atlanta,Fulton County,367760.8616
71033,30313,Atlanta,Fulton County,287420.7379
71034,30314,Atlanta,Fulton County,123449.5149
71035,30315,Atlanta,Fulton County,159745.1239
71036,30316,Atlanta,Dekalb County,311319.2793
71037,30317,Atlanta,Dekalb County,416029.8478
71038,30318,Atlanta,Fulton County,274746.6391
71039,30319,Brookhaven,Dekalb County,547688.3271
71043,30324,Atlanta,Fulton County,415976.1131
71045,30326,Atlanta,Fulton County,410616.3822
71046,30327,Atlanta,Fulton County,942463.8355
71047,30328,Sandy Springs,Fulton County,422573.4715
71048,30329,Atlanta,Dekalb County,399426.0885
71055,30337,College Park,Fulton County,193463.5016
71056,30338,Dunwoody,Dekalb County,485454.3235
71057,30339,Vinings,Cobb County,366172.4188
71058,30340,Atlanta,Dekalb County,252415.697
71059,30341,Chamblee,Dekalb County,354955.4831
71060,30342,Sandy Springs,Fulton County,584385.8976
71062,30344,East Point,Fulton County,140270.015
71063,30345,Atlanta,Dekalb County,449856.4926
71064,30346,Dunwoody,Dekalb County,388497.6647
71070,30354,Atlanta,Fulton County,140477.689
71076,30360,Dunwoody,Dekalb County,322864.4457
71079,30363,Atlanta,Fulton County,290312.0413
71023,30303,Atlanta,Fulton County,189521.674
71025,30305,Atlanta,Fulton County,564686.1101
71026,30306,Atlanta,Fulton County,640730.4815
71027,30307,Atlanta,Dekalb County,548989.0855
71028,30308,Atlanta,Fulton County,317124.6931
71029,30309,Atlanta,Fulton County,372789.5994
71030,30310,Atlanta,Fulton County,186071.4118
71031,30311,Atlanta,Fulton County,159651.9532
71032,30312,Atlanta,Fulton County,367516.5975
71033,30313,Atlanta,Fulton County,288690.8796
71034,30314,Atlanta,Fulton County,124328.2164
71035,30315,Atlanta,Fulton County,160076.5938
71036,30316,Atlanta,Dekalb County,312192.7273
71037,30317,Atlanta,Dekalb County,415794.6605
71038,30318,Atlanta,Fulton County,274670.2621
71039,30319,Brookhaven,Dekalb County,546755.34
71043,30324,Atlanta,Fulton County,415888.048
71045,30326,Atlanta,Fulton County,410761.4144
71046,30327,Atlanta,Fulton County,947092.5847
71047,30328,Sandy Springs,Fulton County,425191.2406
71048,30329,Atlanta,Dekalb County,399261.1157
71055,30337,College Park,Fulton County,193949.8967
71056,30338,Dunwoody,Dekalb County,484773.2521
71057,30339,Vinings,Cobb County,367181.6767
71058,30340,Atlanta,Dekalb County,253291.3524
71059,30341,Chamblee,Dekalb County,354797.7977
